Area [-],Diameter [-],Perimeter [-],Area [mym^2],Diameter [mym],Equivalent Perimeter [mym],Perimeter [mym],Feret_max [mym],Volume [mym^3] ,Irregularity [-],Diameter Ratio [-]
5972.5,87.20334386324161,273.95738444922443,30354.1523776,196.5912184052919,617.6095275023315,706.3505210481644,221.580110546875,3978239.8663815134,0.8743669171303949,0.8872241191688695
14587.0,136.28185953769423,428.1420887411763,74135.79250432001,307.23382414177786,965.2035248581076,1038.7360980747223,324.56373479003906,15184682.024589056,0.929209571754649,0.9466055236902178
17328.5,148.5373065965021,466.6437111875857,88068.97102975998,334.8625039911543,1052.0015825012931,1155.7383190778733,376.0038273925781,19660664.108633235,0.9102420203049525,0.8905827004828093
3530.5,67.04604546643667,210.6313638896047,17943.128500480005,151.14860489953483,474.8473467527248,588.4808610391617,214.21705356445312,1808052.5602537568,0.8069036364482975,0.7055862378111628
9492.5,109.93737480219606,345.3784490335268,48243.916524800006,247.8428177540708,778.6211755011828,1131.193985087776,374.0910479736328,7971272.140665743,0.6883179947608764,0.6625200445094307
1732.0,46.96009892963709,147.52950180919777,8802.577131520002,105.86684702697384,332.59050887865544,396.82937402610776,150.5396446044922,621267.3910838441,0.8381196822813173,0.7032489501693344
1318.0,40.96498163017951,128.69528534381277,6698.496916480001,92.35145458707667,290.1306512790915,426.0702100315094,138.56610295410155,412410.6225226507,0.6809456386486991,0.6664794103191821
11036.0,118.53890338491097,372.40094803862655,56088.47645696,267.23410379094327,839.5406972582797,962.0864980747224,336.5603240478516,9992502.492650084,0.8726249655704814,0.7940154697288337
17358.5,148.66582874785087,467.04747543408655,88221.44061056,335.152244329155,1052.9118286186049,1142.9855070760727,361.61400209960937,19711742.54572029,0.9211943826935394,0.926823193745785
11019.0,118.44756875274712,372.1140118292023,56002.07702783999,267.0281989961931,838.8938282677536,983.21605006752,336.48567731933593,9969422.512526795,0.8532141315330893,0.7935796885130854
1232.0,39.60594802695323,124.42575535993542,6261.417451519999,89.28764923196336,280.5054228834384,308.97413802070616,97.38549799804689,372711.4967374744,0.9078605241214077,0.9168474882549154
39319.0,223.74652099963893,702.9204266387401,199831.71491584,504.414156941586,1584.6638098143756,2001.0102981647487,661.6120489257812,67198630.67297652,0.7919318612541721,0.7624017092200362
7394.0,97.02748679509222,304.82083971174234,37578.66934784,218.73876623085587,687.1881010461519,744.0619480522156,251.54141540527343,5479941.179829202,0.9235630216611044,0.8695934459875435
4422.0,75.0350935684023,235.72969871591545,22474.016209919995,169.15911494060614,531.4290327851597,581.8778760414124,178.54453438720702,2534456.4608206013,0.9132999460308365,0.9474337342287564
27294.0,186.4183470959914,585.6505097311187,138716.82461183998,420.261521693203,1320.290509137834,1449.0368980747223,467.8080548583984,38864895.86388069,0.9111503722866214,0.8983631584120813
26086.0,182.24633539240637,572.5437484124452,132577.38282496,410.8561385086408,1290.7426264210164,1547.832314107132,502.4003464355469,36313487.70736324,0.8339033980987678,0.817786335984045
2599.0,57.52520818533982,180.720771431287,13208.948016639995,129.68482933303008,407.4169071146934,455.7642040306091,162.70171224365234,1142000.1128045495,0.8939203726656235,0.7970710789989834
1606.0,45.21971593060566,142.06192736500807,8162.204892159998,101.9433275939574,320.2644090516742,380.9822100315094,149.43666179199218,554721.5514736456,0.8406282514482409,0.6821841867416514
5694.5,85.14964819360316,267.50550922077906,28941.267595520007,191.96136688765893,603.0644199873243,683.3533630544663,198.9001640625,3703736.85806502,0.8825074296726004,0.9651141706818266
2276.5,53.83799609559775,169.13705301792584,11569.90002304,121.37237839791555,381.302572323612,409.0351770265579,133.0096,936177.5224149752,0.93219995183655,0.9125084083999617
2346.0,54.65363640187808,171.69946261210785,11923.121218560002,123.21115790439391,387.079268512736,542.3926940441131,215.7758630126953,979374.3807821508,0.7136513318913814,0.5710145527127134
2773.0,59.41963696919232,186.67229498138707,14093.27158528,133.95562958334716,420.834021806039,536.7898760414123,197.3621662597656,1258582.045396853,0.7839827846782498,0.6787300328221794
12154.0,124.39836585225372,390.8089922800157,61770.50950144,280.4436759773208,881.0397921960674,971.1040980747224,283.0655200439453,11548765.834383903,0.9072557658265334,0.9907376777425332
2087.0,51.54852985160959,161.94448268517084,10606.80050432,116.21100569746864,365.0876417654491,392.3205740261078,128.98489435424804,821751.30255963,0.9305850009822672,0.9009660106268196
3918.5,70.63419254188962,221.90386038184735,19915.06841216,159.23772366643595,500.2600628448368,534.3752610391617,164.19246245117188,2114153.440409134,0.936158724623622,0.9698235917120167
36269.5,214.8947688236547,675.1118270312704,184333.18202752,484.4587668360471,1521.9721028592962,1805.889055128288,556.6399321533203,59534550.70134464,0.8427827271765469,0.8703270082725728
2640.0,57.97717135304921,182.140655598656,13417.3231104,130.70373509831413,410.61789398161005,452.3494220333099,154.9768938232422,1169129.4970334729,0.907744928988487,0.8433756276428367
18528.5,153.59433226726,482.5308258838537,94167.75426176004,346.26306266331096,1087.81749387256,1196.6379490823745,377.87068359375,21737876.66320205,0.9090615041138698,0.9163533391110582
14617.5,136.42426120439956,428.5894567711567,74290.80324479997,307.55485445919834,966.2120713448955,1034.9070350652694,327.1096354248047,15232331.453074263,0.9336220922335876,0.9402194895903592
3094.5,62.769736108916064,197.19694182754068,15727.237259519998,141.50809308394037,444.5607856560077,485.2316190328598,151.90994526367186,1483687.5693822475,0.9161826398330859,0.9315261936163766
17335.5,148.56730504305588,466.7379540868982,88104.54726528001,334.9301324890652,1052.2140436935033,1133.5147490823745,349.6064394287109,19672578.45896622,0.9282755646058533,0.9580204902300192
7802.5,99.67171889656618,313.12793985611927,39654.7968064,224.6999230804188,705.9156276116353,947.6926590688704,263.2679692626953,5940286.528111811,0.7448782269825888,0.8535027018657466
11989.5,123.55365442431167,388.1552530635896,60934.46796672001,278.5393585341683,875.0572025065566,1297.566427094078,401.8909344482422,11315098.41338068,0.6743833565933589,0.6930720119790115
22315.0,168.559605008926,529.5456167880393,113411.9565184,380.0007735321228,1193.8076384869555,1386.421830094528,390.45777319335934,28731087.46985565,0.8610710049231989,0.973218615739894
3140.0,63.22951977097731,198.6413948025129,15958.4827904,142.54462937169126,447.8171604427851,483.9110220333099,144.2816,1516530.6764613877,0.925412193673819,0.9879612464215207
4501.0,75.70238563515001,237.82605857060875,22875.519439359992,170.66345817588217,536.1550664415803,677.6566940441131,206.81923597412109,2602676.836727196,0.7911898032644219,0.8251817456536633
33522.5,206.59664236958085,649.042493924593,170372.0507456,465.7514705579831,1463.2013983036024,2186.0976771615983,550.9773414062499,52900688.784495,0.6693211440594936,0.8453187373717649
8405.5,103.45151034794712,325.0025049118792,42719.43538048,233.221084928412,732.6856470733403,1423.6800991048813,319.98035686035155,6642048.711309823,0.5146420516336543,0.7288606313736822
18611.0,153.93589953960094,483.60389111734673,94587.04560895998,347.0330919220763,1090.2366121349464,1293.6046360954283,413.7777895751953,21883223.262301225,0.8427896605454962,0.8386943443203116
8406.0,103.4545872015532,325.0121711325642,42721.97654016,233.22802138718157,732.7074386012526,1088.3328980747224,332.4929717285156,6642641.372140735,0.6732383445335739,0.7014524853704727
10876.0,117.67647720993192,369.69155630304886,55275.30535935999,265.2898502220705,833.4326445295933,1080.8624740711211,346.92283793945313,9775984.986509215,0.7710811176471218,0.7646941083433959
5410.0,82.99533683898892,260.7375404955779,27495.3477376,187.10468736981665,587.8067112932308,937.3544620693208,320.1087354736328,3429672.2950453623,0.6270911753015802,0.5845035346910374
1942.0,49.725558778918575,156.21745015549803,9869.86419712,112.10129971119405,352.17661963055474,388.5853620243072,133.0096,737616.4029800884,0.9063043903556124,0.8428060809986199
1152.5,38.30676931440806,120.34426506090328,5857.373062399998,86.35878074240152,271.3041111533003,289.6183410211563,87.67558399047851,337223.7306815002,0.9367642608431412,0.9849809583450277
5025.5,79.99165789047355,251.3012047771797,25541.19594367999,180.3331935482836,566.5334360496739,618.8157150472641,191.5576779296875,3070616.9543775194,0.915512360584448,0.9414041530325715
1380.0,41.917425633434654,131.68747642739478,7013.600716799999,94.49864434801508,296.8762468579188,338.21497402610777,96.83921810302732,441850.50649057777,0.8777738115019178,0.975830311305053
26167.0,182.52906389691756,573.431966205178,132989.05069312,411.4935216492109,1292.745024612953,2913.1245922088624,627.7533248535157,36482755.20699826,0.4437657860808266,0.6555019389904971
1042.5,36.43284541984618,114.4571595203613,5298.3179328,82.13420671450123,258.0322204227025,303.9183290193558,85.6672,290115.42688782926,0.8490182913787641,0.9587590899959524
4092.0,72.18099623208512,226.7632874915112,20796.85082112001,162.7248379056127,511.2151553208628,665.2243120468139,240.91985672607424,2256109.4525426407,0.7684853756290358,0.6754314074270382
1926.0,49.52029243815028,155.5725869273111,9788.54708736,111.638547272566,350.72283996893015,374.2853740261078,112.19325037231444,728519.4511613185,0.9370466075023973,0.9950558246783324
2189.0,52.7931942907916,165.8547113434895,11125.19707904,119.0169772091606,373.9028612527628,411.90295002250673,135.264,882724.8848023489,0.9077450434194084,0.8798865715131934
5540.0,83.98658867838842,263.85164999209275,28156.0492544,189.33936551655884,594.8271597421739,1386.7422600990294,287.12330932617186,3554032.3341873838,0.428938510678759,0.659435717569936
7654.0,98.71866832267814,310.1338431746931,38900.07238144,222.5513658666456,699.165736053028,1049.7540320648193,352.54487177734376,5771509.493867233,0.6660281501160803,0.6312710343641079
2199.0,52.91364435448217,166.23311637870424,11176.020272640002,119.2885198327446,374.7559375641508,611.1187120468139,146.98689031982423,888780.610629315,0.6132293614590599,0.8115589055131952
1814.0,48.05888611016266,150.98144354339556,9219.32731904,108.3439528467507,340.37256632423095,595.4042760414123,171.97696385498045,665905.5762218869,0.5716663114803645,0.6299910779801399
5535.0,83.94868003792034,263.7325564856907,28130.6376576,189.2539042774876,594.558675341341,654.4718340351104,202.3590939453125,3549222.0043440782,0.908455711035908,0.9352379504557053
6766.5,92.81904642609985,291.59963436544524,34389.51394944001,209.2512582629995,657.3822157134597,960.7659010751725,333.9141147216797,4797366.04331553,0.6842272555445582,0.6266619140595846
2191.5,52.823332555671925,165.94939349502948,11137.90287744,119.0849209135068,374.1163126951944,408.26158902835846,125.26915564575197,884237.5222015083,0.9163642202676279,0.9506324226393483
1740.5,47.07518908736906,147.89106820322905,8845.776846080002,106.1263062785648,333.4056241573596,378.24716502475735,114.76218141479492,625846.4152259488,0.8814491025611182,0.9247498171456264
12199.5,124.63099865601905,391.5398297873088,62001.75503232001,280.9681233701293,882.687392272509,1049.8478830724716,371.8005285888672,11613677.83805695,0.8407764653382422,0.7556958685252991
2562.0,57.11426891426946,179.42976763622082,13020.902200319995,128.75840784032906,404.5064681590962,619.0422940441132,211.6859102783203,1117700.4239718935,0.6534391463247436,0.6082521395544944
1479.0,43.39494540454344,136.3292416858438,7516.75033344,97.82956492000272,307.3406424565663,347.2325740261078,108.68258377075196,490240.2764884804,0.8851146621787214,0.9001402205008128
10129.0,113.56338912088906,356.7699089789441,51478.81279743999,256.01730443413226,804.3020828021315,857.1023780567169,267.5055814819336,8786311.258579932,0.9383967462856678,0.9570540659968354
1619.5,45.40937615403449,142.6577625296103,8230.816203520002,102.37089760165536,321.60765984675345,355.38273502025606,128.5008,561730.6951657279,0.9049614068292386,0.7966557220006051
29621.0,194.20254518054148,610.105289247629,150543.38176256,437.8102178550127,1375.4213640798548,1548.1527441116332,465.4171235839844,43939620.51073115,0.8884274302462992,0.9406835195138882
4288.5,73.8937601397895,232.144094001289,21795.52657536,166.58609285914147,523.3456455165059,772.7557750562668,208.7823245361328,2420554.4093312044,0.6772458549124392,0.7978936590023037
11290.0,119.89526454393427,376.6620822914288,57379.3855744,270.29188438784547,849.146998317797,991.780492073822,301.7489770019531,10339454.834614225,0.8561844128857817,0.8957507895249499
30752.5,197.87697971079933,621.6488657739837,156294.02611839998,446.093863060026,1401.445203000869,1677.266917107582,597.4159999999999,46481203.92290778,0.8355528799301885,0.7467055838143372
19460.5,157.40990489902038,494.5178008330304,98904.47590528,354.8648896043515,1114.8409301979837,1242.6872390958786,365.0492307861328,23398483.94900229,0.8971210897836933,0.9721014583160488
1326.5,41.09686430971581,129.10960700097976,6741.696631039999,92.64877089982332,291.0646980230088,315.1239650247573,100.4284013671875,416406.6044302237,0.9236514207992452,0.9225355540717991
2325.5,54.41432312619188,170.9476377833056,11818.93367168,122.67165005568698,385.38435461868414,419.9203830274582,144.9017182373047,966565.396935803,0.9177557703682231,0.8465851995956897
2433.5,55.663528742912256,174.87213297161745,12367.82416256,125.48785919802138,394.2317365712143,580.8777090463639,206.2090763671875,1034674.5180648108,0.6786828456861099,0.608546730380435
1798.5,47.85312237677067,150.33501771019607,9140.55136896,107.8800790861918,338.91526392586604,507.77561903285977,137.41348178710936,657388.9363832023,0.6674508409273068,0.7850763817579939
5875.5,86.49230569878137,271.72359217533415,29861.167399679987,194.9882539673327,612.5736662000733,1047.9802770715714,262.4444644897461,3881717.928459892,0.584527857634708,0.7429695815700889
17201.0,147.98984224935688,464.923801216492,87420.97531136,333.62830036695016,1048.1242174624597,1143.0793580837249,387.0650621826172,19444074.27303344,0.9169304038693783,0.8619437220338542
5954.0,87.06818161276345,273.5327597160796,30260.12946944001,196.28650862781396,616.6522535039298,698.9739480522155,227.67532552490235,3959770.109454668,0.8822249458972167,0.8621334269547132
3112.5,62.95203001483109,197.7696350231575,15818.719008000002,141.9190564654352,445.8518651962063,564.0692550382614,200.84949285888672,1496651.78407147,0.7904204336858666,0.7065940493319791
1372.0,41.795749250092925,131.30521879537304,6972.942161919999,94.22433710940948,296.014485252289,354.83572601890563,105.9568,438013.9019394432,0.8342296548699759,0.889271260640275
39134.0,223.219525005466,701.2648198949751,198891.48583424,503.2260971723225,1580.9314099712317,1812.945198119736,536.3049593261719,66724924.11811257,0.8720238270913357,0.9383207975637397
9029.0,107.21977359337122,336.8408530404959,45888.26150143999,241.71625758889607,759.374019094494,1082.5973520828247,277.11149746093747,7394625.891592462,0.701437166489945,0.8722707639475303
3226.0,64.0895527470401,201.34326808195672,16395.56225536,144.4834877129272,453.90826356396326,568.8046340351104,173.5888,1579258.678445893,0.7980038072895603,0.8323318538576637
14300.0,134.9345229721172,423.9093060848466,72677.16684800001,304.19638858834105,955.6611396376784,1657.3252341251373,487.3187145263672,14738754.458662605,0.5766286061179471,0.6242247209487827
1020.0,36.03754064347158,113.2152729389739,5183.965747200001,81.24303162664233,255.2325113136228,330.42412001800534,123.20071027832032,280774.06210080016,0.7724391043236031,0.6594363899616146
4222.0,73.31860171792597,230.33718052851225,21457.55233792,165.2894557128923,519.2721397834779,845.3108560684204,196.8218890625,2364471.4312437978,0.6142972565129904,0.8397920399006297
2970.5,61.499252577863096,193.20560009987784,15097.02965888,138.64391501153457,435.5627048651647,497.21084303646086,143.4019037841797,1395407.531301584,0.8760120801171354,0.9668206024669943
1499.0,43.68736748,137.2479127,7618.396721,98.48880125,309.4116945,405.073386,147.1797506,500217.8403,0.7638410842129005,0.669173584080741
2923.5,61.01078437,191.671032,14858.16065,137.5427123,432.1031744,467.196419,159.2953275,1362421.143,0.9248854589014261,0.8634447381681973
1172.5,38.63771947,121.3839757,5959.01945,87.10487478,273.6480347,442.464383,184.0629744,346039.762,0.6184634180023132,0.4732340933455679
1225.5,39.50132988,124.0970877,6228.382376,89.05179808,279.7644746,316.671141,101.448,369765.7664,0.8834542794463012,0.8778073305465456
1201.0,39.10448431,122.8503606,6103.865551,88.15714943,276.953853,348.006162,131.3775198,358732.925,0.7958303132866169,0.6710215689133562
12704.5,127.1844008,399.5615791,64568.32631,286.7245131,900.7716239,973.9718711,293.0750959,12342214.61,0.9248435712184893,0.978331209133326
1569.5,44.70290220401622,140.43830915828033,7976.700235520001,100.77822272873416,316.60412416642714,407.488001030159,147.8386026123047,535918.4486503872,0.7769655139931216,0.6816773220795198
1880.0,48.925354818356766,153.7035352716236,9554.760396799997,110.29731990250347,346.5092499163482,626.1922880432129,195.2896703613281,702576.3093850804,0.553359178215296,0.5647882947338156
44734.5,238.6581957820748,749.7668345879607,227355.01540992004,538.0310365711094,1690.2743518950988,1974.9026911336896,586.117030859375,81549369.74042656,0.8558772842244694,0.9179583739142317
22907.0,170.78084860794073,536.5238593605372,116420.68957951998,385.0083451017416,1209.539388542395,2187.230572145844,668.5286703125,29881958.020409703,0.5530004033163011,0.5759040145903863
14106.0,134.01610730816728,421.0240181820397,71691.19689216002,302.12591231553233,949.1565465895904,1034.6804560684204,328.0129296386719,14439845.510690868,0.9173426839395383,0.9210792777234241
1397.5,42.18236911041614,132.51982090829637,7102.541305599998,95.09593292252214,298.75268425566327,449.1612190328598,179.25479628906248,450281.86105118686,0.6651346367323113,0.5305070485766664
1292.0,40.55891383898033,127.419585754122,6566.3566131200005,91.43601535859726,287.25471412409263,390.77339802970886,160.69134168701171,400267.6560848447,0.7350928071676309,0.5690164410767864
12031.5,123.76987348495234,388.8345252760644,61147.92537983999,279.02680278447656,876.5885537823596,1545.4176991048812,338.9764012939453,11374606.743760334,0.5672178817999088,0.8231452151812683
7297.0,96.38894624350078,302.8148054058436,37085.68436992,217.29924041134817,682.6656973069337,920.09285006752,253.4684877807617,5372460.695812416,0.7419530509957087,0.8573027847126378
7377.5,96.9191660162409,304.48053994867195,37494.8110784,218.49456786701347,686.420929260286,796.8469510526656,266.4823881103516,5461608.362553545,0.861421290943634,0.8199212316295135
17056.0,147.36476402112865,462.9600600467712,86684.03900415999,332.2191240092324,1043.6971593694411,1962.69688813324,534.4958253417968,19198730.335696112,0.5317668589988556,0.6215560688369952
6431.5,90.49221033859322,284.2896632068268,32686.93696384,204.00563898732457,640.9026167334704,695.4653150472641,219.5743839111328,4445546.307897719,0.9215450474189563,0.9290958050456862
15477.5,140.38007356330343,441.0170078168688,78661.59789440001,316.47283784111124,994.228742422349,1109.1031430814742,331.69724448242187,16596172.743171431,0.8964258632069473,0.9541014979938508
1298.0,40.65298179797198,127.71510896302836,6596.850529279999,91.64808216534804,287.9209416462511,317.9917380207062,99.1936,403059.13289331534,0.9054352903580882,0.9239314044993633
1775.0,47.53945931439391,149.34961613773078,9021.116863999998,107.17295707836962,336.69377462090023,378.02058602790834,115.49042561035156,644546.5136429522,0.8906757649331908,0.9279813154378364
2244.5,53.458265573791984,167.94409440027704,11407.26580352,120.51631390955664,378.61316641598455,411.67637102565766,123.40645317382813,916507.7509511784,0.9196864164749149,0.976580323071108
2854.0,60.28122145970629,189.37904248723265,14504.939453439998,135.89798565876185,426.9361133832173,666.3183300495148,197.7499164550781,1314128.0358831985,0.6407389593371854,0.6872214567515791
28259.5,189.6868812396981,595.918912584995,143623.80395392,427.6301050667754,1343.439596531613,2060.7026191228865,686.8060421875,40945241.58326984,0.6519327845098929,0.6226359099939763
7903.5,100.31474837636964,315.1480765459115,40168.11106175999,226.1495687396877,710.4698237651029,928.2430110616684,286.8941060302734,6056000.662469936,0.7653920528337836,0.7882684376786191
9864.0,112.0679921711264,352.0719809073691,50131.99816704,252.64608155058733,793.7110737575729,901.7372200630188,297.2013400634765,8443768.59813592,0.8802021876196965,0.8500839245766083
1346.0,41.397831189731775,130.05512234021174,6840.801858559998,93.32727063413132,293.19626780377337,441.14378602790833,148.78032097167969,425622.2442721983,0.6646274459484843,0.6272823584773429
14046.0,133.73078420973272,420.12764923209824,71386.25773056,301.4826799224214,947.1357724288422,1065.1480380657197,323.6533886962891,14347813.526827931,0.8892057616224084,0.9314986045313052
8891.5,106.40023219905444,334.2661878167975,45189.44258944,239.8686834695483,753.5696938141884,903.37824706707,256.3112209594727,7226354.733767805,0.8341685182931359,0.935849326344849
8235.0,102.39691231132932,321.68938746755043,41852.8999296,230.8435991146608,725.2165551068457,896.4548320648194,275.71034052734376,6440982.702089732,0.8089828167208852,0.8372685575489568
1178.0,38.728234967501706,121.6683384604027,5986.972206080001,87.30893291073585,274.28910222513184,394.9617680252075,127.40680403442384,348477.4364527193,0.694470008063226,0.6852768466521301
1628.5,45.53537743997751,143.05360724387174,8276.55707776,102.6549549006853,322.50005217058447,438.2760130319595,122.19564539794922,566419.7290336004,0.7358377884738754,0.8400868506105384
1091.0,37.2706901372387,117.08932632937066,5544.810421759999,84.02304384539093,263.96617727693325,299.1829500225067,89.82786072998047,310594.56612128066,0.8822901748146937,0.9353784356276876
4922.5,79.16768064657975,248.7126039210378,25017.7170496,178.47561924964938,560.6976942795876,647.8688490373611,205.6962671020508,2976701.695093248,0.865449380862659,0.8676658150587799
13863.0,132.8567642563357,417.3818345674153,70456.19328768,299.51228933948323,940.945607848781,1072.938892073822,310.41670056152344,14068330.499825448,0.8769796815083114,0.9648716992277966
1156.5,38.373187689925054,120.55292454149084,5877.70233984,86.50851432816704,271.7745130863369,379.34118302745816,95.97748698120115,338980.86472183303,0.7164381966580856,0.9013417317866553
10349.5,114.79282498586994,360.6322956604279,52599.46421632,258.7889446481452,813.0094473368687,1098.858797089577,362.2005809082031,9074773.222399555,0.7398670779996437,0.7144906946290437
7946.0,100.58410124102916,315.9942735267492,40384.10963456,226.7567978377761,712.3774902387033,956.6164080612184,269.1370596923828,6104914.256175004,0.7446845822794155,0.8425327901588643
12574.0,126.52949867718569,397.504143506646,63905.08363263999,285.2481018178474,896.1333411213826,1525.9291741161346,342.2871041015625,12152535.868480893,0.5872705996596801,0.8333591841462112
7449.0,97.38768591938216,305.95243863444114,37858.19691263999,219.55079913665517,689.7391776574841,889.3048380657195,259.41004057617187,5541198.257361975,0.7755936413858939,0.8463465741303385
7713.0,99.09841879940522,311.32686448257607,39199.92922368,223.40747534137915,701.8552832895195,998.4773280792236,303.5409112792969,5838371.48094873,0.7029256083757879,0.7360044957360472
5730.5,85.41837748,268.3497472,29124.23109,192.5671902,604.96767,1120.949639,457.2970731,3738914.232,0.5396921045857435,0.4210986719368187
1721.5,46.81753813,147.0816338,8749.212778,105.545458,331.5808353,377.473577,128.1222946,615626.4463,0.8784213136535476,0.8237868220805751
11127.5,119.0292949,373.9415583,56553.50868,268.3396423,843.013849,952.8423191,274.0362586,10117032.19,0.8847359446561286,0.9792121802652031
10036.0,113.04084249050028,355.1282803237566,51006.15709696001,254.83927531058384,800.601195161877,1402.456696104431,315.96687402343747,8665581.407311387,0.5708562677091469,0.806537951480574
18508.5,153.51141362690515,482.2703292924693,94066.10787456,346.076130880495,1087.230230356943,1273.9284090913773,399.2287293945312,21702689.773476664,0.853446883355403,0.866861789744823
2721.0,58.859874288214186,184.91374865507245,13828.99097856,132.69370059535007,416.8695549679953,457.6318100315094,137.114963671875,1223346.658963225,0.9109278372482291,0.9677550651064948
10017.5,112.93660672866211,354.80081402012456,50912.1341888,254.6042862090959,799.8629551269688,971.3306770715714,294.867924609375,8641631.723014086,0.8234713203318624,0.8634519558082887
10640.0,116.39273497938836,365.6585611424702,54075.8779904,262.39578173753307,824.3406602395847,928.7900200630188,264.95190657958983,9459521.51895631,0.8875425472203643,0.9903524950053949
3160.5,63.43558607860009,199.288771200693,16062.670337279998,143.00918525559604,449.2766057948423,609.4776850427628,180.9972298095703,1531406.2653090951,0.7371502137331242,0.790118088581013
2204.0,52.97376668,166.4219962,11201.43187,119.4240596,375.1817483,427.164228,143.7266773,891813.6449,0.8783079751694781,0.8309108784476638
8673.0,105.084759,330.1335068,44078.95581,236.9030807,744.2529778,983.2160501,357.8570013,6961626.949,0.7569577182289553,0.6620048786237689
5971.0,87.19239257,273.9229799,30346.5289,196.5665298,617.531966,723.065124,231.207423,3976741.251,0.8540475061687702,0.850173957409104
1994.5,50.39321653,158.3149588,10136.68596,113.6064673,356.9052432,418.052777,118.2240266,767728.7219,0.8537325016788095,0.9609422938633316
1524.0,44.05016534,138.3876758,7745.454705,99.30669273,311.9811763,366.041362,115.4707835,512783.6603,0.8523112653014163,0.8600157520485145
9007.0,107.0890684,336.4302307,45776.45048,241.4215959,758.4483121,903.6048261,266.2149499,7367615.819,0.8393584123918377,0.9068671611632527
9382.5,109.29853625953857,343.371478561084,47684.8613952,246.40262014350373,774.0966612681077,1122.4968150922775,330.42924768066405,7833116.525971394,0.6896203631584213,0.7457046307887188
9934.0,112.46493514602275,353.31901404119765,50487.76052224001,253.54094979319373,796.522385254476,930.0167660549164,290.2839962890625,8533809.837160027,0.856460242790335,0.8734237954362446
5190.5,81.29421785679386,255.3933175982318,26379.77863808,183.26968473635608,575.7586951934537,742.2881930589675,261.0093725341797,3223075.8096105214,0.775653850589693,0.702157485598938
3271.0,64.53500252443412,202.74268983016097,16624.266626560006,145.4877096910843,457.06311995311495,533.0546640396118,187.2710293457031,1612417.6511947622,0.8574413672500014,0.7768831633990398
2688.0,58.50186233145162,183.78902092180985,13661.27443968,131.88659844002453,414.3339687661281,508.0021980297088,160.0478146484375,1201159.3441366984,0.8156145197267377,0.8240449813683983
1609.0,45.26193132731829,142.1945509451889,8177.451850240001,102.03849798430636,320.5633956508338,375.69982203330994,111.25842049560546,556276.6027583178,0.8532434056421043,0.9171305644082617
2447.5,55.8234161059614,175.37443393677447,12438.9766336,125.84830926927938,395.3641238670644,441.6907950292587,153.29919999999998,1043616.1189190884,0.8951151536696037,0.8209325897935499
9597.5,110.5437313,347.2833742,48777.56006,249.2097879,782.9156387,1027.303883,294.4117196,8103896.929,0.7621071543388315,0.846466941578532
21395.0,165.0483567,518.514705,108736.2227,372.0850154,1168.939551,1592.467156,460.9635002,26972746.07,0.7340431144143041,0.8071897560381082
13813.5,132.6193593,416.6360048,70204.61848,298.9770835,939.2642092,1190.581973,384.7127271,13993048.06,0.788911835318782,0.7771437297820085
15235.0,139.276001,437.5484617,77429.13545,313.9838167,986.409252,1215.220158,350.2282432,16207663.65,0.8117123843631392,0.8965119828746416
5001.5,79.80042345,250.7004241,25419.22028,179.9020746,565.179036,657.527309,192.0279179,3048646.976,0.8595521863417271,0.9368537480377657
5734.0,85.44445885785352,268.4316842377879,29142.019210240003,192.62598804914495,605.1523889456691,716.3682880432128,258.0711809814453,3742340.162746429,0.8447503875397189,0.7464064267718228
3576.5,67.48141397262886,211.99911439026243,18176.91519104,152.13009965989448,477.9308034814076,507.77561903285977,160.0624,1843503.9463482432,0.941224402210771,0.9504424503187162
2901.0,60.77555363200492,190.93203280815916,14743.808463359996,137.0124081079919,430.43717476271394,656.659870040512,198.48718189697263,1346723.1348319629,0.6554948678928081,0.6902834067094064
3402.0,65.81459512288306,206.76264853703609,17290.050462719995,148.37242324502756,466.1257148618941,493.70221003150937,153.29919999999998,1710244.4567883837,0.9441434641990863,0.9678616929835746
10241.5,114.19230620932905,358.7457102837042,52050.57372544,257.4351351183114,808.7563292635829,930.1106170625686,266.2496760742188,8933097.653329516,0.8695270373514914,0.9668937026107395
4036.5,71.68982788599429,225.2202366237564,20514.78209664,161.6175479861855,507.7365014445963,626.418867040062,214.67164182128903,2210365.853286569,0.8105383285208818,0.7528593279252493
1157.5,38.38977432899223,120.60503300493204,5882.7846592000005,86.54590724728008,271.8919864063187,336.5739470220566,127.0212468017578,339420.6236472302,0.8078224378683148,0.6813498483631828
3107.0,62.8963851544121,197.5948215384552,15790.766251519995,141.79361069210665,445.4577656762933,571.4458280342102,180.352,1492686.5082653884,0.7795275489343945,0.7862048144301512
